ikey,raw_mean,raw_median,n_obs,homoset_Ladaptive_noise25,homoset_Ladaptive_noise50,homoset_L0.6_noise25,homoset_L0.6_noise50,conflict,n_sources,n_accepted_sources,fell_back_raw,mixle_gauss,mixle_gauss_sd,mixle_robust,mixle_robust_sd,min_obs_weight,expt,d_expt
GHASVSINZRGABV-UHFFFAOYSA-N,-11.93856351224007,-11.93856351224007,2,-12.039314737745503,-12.039314737745503,-13.040152963671128,-13.040152963671128,True,2,2,False,-12.939249670720177,0.4021881134398353,-13.039119142765934,0.028281610945786788,0.9162028464059401,-16.92,0.88
GIUGGRUEPHPVNR-UHFFFAOYSA-N,-3.5755701549140717,-3.153400735932461,3,-3.3549031869433286,-3.3549031869433286,-3.153400735932461,-3.153400735932461,True,2,2,False,-4.133684136045316,0.7409958743451516,-3.827359062237266,0.3261232345751261,0.5970730096169694,-3.1,0.1
GJRQTCIYDGXPES-UHFFFAOYSA-N,-2.3684011560838205,-2.361248215134708,9,-2.36,-2.3637536573490907,-2.36,-2.36,False,5,5,False,-2.3748139784664475,0.12944238812428296,-2.361844675281144,0.012666674498964402,1.0,-2.36,0.6
GLUUGHFHXGJENI-UHFFFAOYSA-N,-7.391429254302103,-7.4,8,-7.4,-7.4,-7.4,-7.4,False,2,2,False,-7.388066802382594,0.10785021259413621,-7.391606642977032,0.010152034493219077,1.0,-7.4,0.6
GNKZMNRKLCTJAY-UHFFFAOYSA-N,-5.2498282238437755,-5.309071920072218,6,-5.3115773622866005,-5.3115773622866005,-4.7,-4.7,True,2,2,False,-4.900242339424994,0.22566560284605536,-4.712357531191249,0.028546497074799282,0.4292717057269867,-4.7,0.6
GPHQHTOMRSGBNZ-UHFFFAOYSA-N,-6.027123134308588,-6.030666280644943,3,-6.033171722859326,-6.033171722859326,-6.02,-6.02,False,2,2,False,-6.045362711369315,0.241266949270334,-6.021284276711876,0.028103158019545597,1.0,-6.02,0.6
GWHJZXXIDMPWGX-UHFFFAOYSA-N,-0.6576749609190617,-0.8522668023444047,23,-0.8565000250002675,-0.86,-0.86,-0.86,True,5,5,False,-0.8783008982700075,0.10393773268510753,-0.8596881372765124,0.009388406517616597,0.7172928862840887,-0.86,0.6
GWYFCOCPABKNJV-UHFFFAOYSA-N,-6.138194392114904,-6.095328467021549,7,-6.0978339092359315,-6.098671188884924,-6.09,-6.09,False,3,3,False,-6.152469875343666,0.23331708263372813,-6.092455226458806,0.02800483686109194,1.0,-6.09,0.6
GXDHCNNESPLIKD-UHFFFAOYSA-N,2.61940499820191,2.9260463429898858,9,2.923540900775503,2.923540900775503,2.93,2.93,True,3,3,False,2.6736280291424683,0.21619347793444563,2.920985651283831,0.028114614286511064,0.2420870422986332,2.93,0.6
GYHFUZHODSMOHU-UHFFFAOYSA-N,-2.0607017002767183,-2.076997788669943,15,-2.079751615442163,-2.0795032308843258,-2.0769598470363286,-2.0769598470363286,True,4,4,False,-2.118874910507041,0.12577815079774685,-2.0758433391919464,0.012636881251984075,0.42198652606321063,-2.07,0.6
GZFGOTFRPZRKDS-UHFFFAOYSA-N,-7.2436991193927955,-7.118573381408822,10,-7.13,-7.13,-7.13,-7.13,True,5,5,False,-7.128098601098876,0.12274136233434801,-7.12010065313947,0.01262412346336588,0.2713826916211339,-5.85,0.83
GZPHSAQLYPIAIN-UHFFFAOYSA-N,-6.752300334316008,-6.752785326217353,3,-6.755290768431736,-6.755290768431736,-6.75,-6.75,False,2,2,False,-6.772001915507158,0.241266949270334,-6.751159937330112,0.028101679480290593,1.0,-6.75,0.6
GZUXJHMPEANEGY-UHFFFAOYSA-N,-0.4694137801568825,-0.8094397606624868,12,-0.8120055370151186,-0.8119452028768696,-0.82,-0.82,True,5,5,False,-0.8073655903519111,0.11688474715822003,-0.8142917624511491,0.01078461393091083,0.1656427051235913,-0.82,0.6
HCDGVLDPFQMKDK-UHFFFAOYSA-N,-1.4580284312778193,-2.925270762284701,3,-0.7244072657743785,-2.950144479576666,-0.7244072657743785,-0.7244072657743785,True,2,2,False,-0.7463612220497852,0.1791929183596461,-3.759116801223901,0.028277749367585866,0.00013567574929332222,2.93,0.6
HCFAJYNVAYBARA-UHFFFAOYSA-N,-3.0171692746910383,-2.93,13,-2.93,-2.93,-2.93,-2.93,False,4,4,False,-2.9438739395856044,0.1001357330952794,-2.9260085370835873,0.009021418172961008,0.616633987819788,-2.92,0.6
HEDRZPFGACZZDS-UHFFFAOYSA-N,-0.3278864454085952,-1.07,57,-1.07,-1.07,-1.07,-1.07,True,5,5,False,-0.930537772479813,0.09623766038931611,-1.0789417968609043,0.010744725342694807,0.03527630871101095,-1.08,0.6
HFHFGHLXUCOHLN-UHFFFAOYSA-N,-5.292351251956873,-5.292825860396383,3,-5.295331302610766,-5.295331302610766,-5.29,-5.29,False,2,2,False,-5.317350995390984,0.241266949270334,-5.291225211606319,0.028102219619432413,1.0,-5.29,0.6
HFPZCAJZSCWRBC-UHFFFAOYSA-N,-0.2264317562697048,-0.4339510309296697,12,-0.43645647314405245,-0.43645647314405245,-0.68,-0.68,True,3,3,False,-0.6955278506013262,0.20475386199540074,-0.6700035316565184,0.027748565736380477,0.7349133056589917,-0.68,0.6
HGBOYTHUEUWSSQ-UHFFFAOYSA-N,-2.9911596608011717,-3.03,22,-3.03,-3.03,-3.03,-3.03,False,4,4,False,-3.0507555992091877,0.0982336117667623,-3.0279715183999785,0.009003474720340151,1.0,-3.03,0.6
HGCIXCUEYOPUTN-UHFFFAOYSA-N,0.2505199575799569,0.3678387399139835,10,0.3690344168260038,0.3665860188067921,0.3690344168260038,0.3690344168260038,False,5,5,False,0.34181420076989594,0.13616991213472898,0.368454084509724,0.01412808079625859,1.0,0.14,0.1
HGUFODBRKLSHSI-UHFFFAOYSA-N,-3.9564936809984297,-3.9161012362956327,5,-3.9186066785100153,-3.9186066785100153,-3.9161012362956327,-3.9161012362956327,True,2,2,False,-4.166532005219148,0.5376371592020696,-3.924349569031717,0.18796958253166862,0.7905581539774408,-3.37,1.0
HHOSMYBYIHNXNO-UHFFFAOYSA-N,3.038520121641499,2.72690769620478,7,2.724402253990397,2.724402253990397,2.7222753346080304,2.7222753346080304,True,4,4,False,2.7679107539818704,0.13576291438691512,2.7277065086167376,0.0161333122456622,0.11130241112596424,2.93,0.6
HJOVHMDZYOCNQW-UHFFFAOYSA-N,-5.016508917140459,-4.953363327807428,3,-4.9558687700218105,-4.9558687700218105,-4.953363327807428,-4.953363327807428,False,2,2,False,-5.28061147147947,0.7409958743451516,-5.030285786938582,0.23884230020811129,1.0,-5.18,1.37
HLQDGCWIOSOMDP-UHFFFAOYSA-N,-3.3416956627577488,-3.3416956627577488,2,-3.443699609370374,-3.443699609370374,-3.3416956627577488,-3.3416956627577488,True,2,2,False,-2.811898644779855,0.9989588786409557,-2.0973449649155764,0.3418648258595062,0.4951938236417226,-3.48,1.0
HLVFKOKELQSXIQ-UHFFFAOYSA-N,-0.029745638857900956,-0.03,7,-0.03,-0.03,-0.03,-0.03,False,3,3,False,-0.037594468203201226,0.12373620913863909,-0.029522247940152947,0.01154333183377242,1.0,-0.03,0.6
HMNKTRSOROOSPP-UHFFFAOYSA-N,-6.029696140375947,-6.25,3,-6.257603510097787,-6.25,-6.25,-6.25,True,3,3,False,-6.264177751212609,0.24630298442951423,-6.250431341114317,0.028183649503613597,1.0,-6.25,0.6
HNBDRPTVWVGKBR-UHFFFAOYSA-N,-2.5701613443197555,-2.57,13,-2.5720458891013385,-2.5740917782026767,-2.57,-2.57,False,4,4,False,-2.5663585923494994,0.10284020024665612,-2.5717822172418994,0.01008933077808358,0.05609351587057808,-2.56,0.6
HNKJADCVZUBCPG-UHFFFAOYSA-N,-2.716724190071244,-2.73,10,-2.73,-2.73,-2.73,-2.73,False,4,4,False,-2.714731043676604,0.107697553035811,-2.7217206906130866,0.010604091003296647,0.3972848107105636,-2.73,0.6
HNRMPXKDFBEGFZ-UHFFFAOYSA-N,2.5466203748759546,2.59,13,2.59,2.59,2.59,2.59,False,4,4,False,2.5520611518977456,0.11188029323458108,2.587019669962447,0.010425427428083578,0.5034217799321575,2.51,0.6
HONIICLYMWZJFZ-UHFFFAOYSA-N,-5.564220841300191,-5.56,8,-5.56,-5.56,-5.56,-5.56,False,2,2,False,-5.5612203231406445,0.10785021259413621,-5.563060665579834,0.01018296164911177,0.9320508067714953,-5.56,0.6
HORNXRXVQWOLPJ-UHFFFAOYSA-N,-5.048332909846903,-6.618318359659133,6,-6.6200514702443005,-6.6200514702443005,-6.62,-6.62,True,3,3,False,-6.26210499014956,0.22979311199436306,-6.619800685043576,0.02808462073757377,0.028314130440143265,-6.62,0.6
HPNMFZURTQLUMO-UHFFFAOYSA-N,-3.9950891565475426,-4.07,17,-4.07,-4.07,-4.07,-4.07,True,5,5,False,-4.081872175258524,0.0945015598818843,-4.077959522360534,0.008394747465889175,1.0,-4.07,0.6
HPQURZRDYMUHJI-UHFFFAOYSA-N,2.5524030904629846,2.5521076052546445,3,2.55,2.55,2.55,2.55,False,3,3,False,2.4978725427830706,0.2463310746063459,2.5487933354436025,0.02818723568456551,1.0,2.55,0.6
HPXRVTGHNJAIIH-UHFFFAOYSA-N,-4.9213139301157405,-5.10924038363871,13,-5.285872912926546,-5.111745825853093,-5.475621414913958,-5.475621414913958,True,5,5,False,-5.4118513900953,0.11623613452560147,-5.470712036141204,0.011593716039163104,0.018172499021512068,-5.46,0.6
HPYNZHMRTTWQTB-UHFFFAOYSA-N,-4.9242573917956545,-4.825525812619503,9,-4.825525812619503,-4.825525812619503,-4.825525812619503,-4.825525812619503,True,5,5,False,-4.833489216622591,0.12350582105604876,-4.823820703531196,0.01160704027219297,0.9476591082121152,-4.82,0.6
HQABUPZFAYXKJW-UHFFFAOYSA-N,-4.296539630327291,-4.294509258119567,21,-4.2924665391969405,-4.294933078393881,-4.29,-4.29,False,5,5,False,-4.299305624823297,0.0858167629000043,-4.288832471627896,0.007983492895064103,0.40612375393541134,-4.24,0.6
HRVUKLBFRPWXPJ-UHFFFAOYSA-N,-3.8661739481441315,-3.8651399092107193,5,-3.8678433873081453,-3.8680414231911886,-3.8651399092107193,-3.8651399092107193,False,3,3,False,-4.252418450375832,0.601467979208283,-3.96702007922413,0.19347620104948351,1.0,-4.05,0.1
HRYZWHHZPQKTII-UHFFFAOYSA-N,-0.2649847571985343,-0.4686965139676814,25,-0.5755837993319545,-0.5149217741292569,-0.63,-0.63,True,5,5,False,-0.640565296105512,0.10966571372805058,-0.6247627332477487,0.010755196202801754,0.27602882188960254,-0.63,0.6
HTKIMWYSDZQQBP-UHFFFAOYSA-N,-8.11098023348482,-8.154011450979487,3,-8.15651689319387,-8.15651689319387,-8.154011450979487,-8.154011450979487,False,2,2,False,-8.43450282205059,0.9408562002085368,-8.245065554788821,0.3192777429291866,1.0,-8.18,0.1
HUAZGNHGCJGYNP-UHFFFAOYSA-N,-2.2915655959197694,-2.2788623326959847,8,-2.28,-2.28,-2.28,-2.28,False,4,4,False,-2.306111766384132,0.12361907864094983,-2.282508293835561,0.012562482420101696,0.09746086713436189,-2.28,0.6
HUMNYLRZRPPJDN-UHFFFAOYSA-N,-3.950481862098509,-4.02,33,-4.02,-4.024856596558317,-4.02,-4.02,True,5,5,False,-4.044170513678208,0.09380526741187939,-4.018642510738738,0.008576035116140152,0.07328327159518663,-4.02,0.6
HUPFGZXOMWLGNK-UHFFFAOYSA-N,-6.066299310792263,-6.066299310792263,1,-6.26780176180313,-6.26780176180313,-6.066299310792263,-6.066299310792263,False,1,1,False,-6.498584633796638,2.338096976739336,-6.511963654989539,1.151563000316543,1.0,-9.4,0.2
HVCFCNAITDHQFX-UHFFFAOYSA-N,-4.610544534363909,-4.610544534363909,2,-4.6117972554710995,-4.6117972554710995,-4.61,-4.61,False,2,2,False,-4.626190370702375,0.24723336564865578,-4.610617951562692,0.028191149557795937,1.0,-4.61,0.6
HVTICUPFWKNHNG-UHFFFAOYSA-N,-0.7214434850741078,-0.72,8,-0.72,-0.72,-0.72,-0.72,False,3,3,False,-0.7307594732654636,0.12717003296428683,-0.7179072962932641,0.010897594675415257,1.0,-0.74,0.6
HWWYDZCSSYKIAD-UHFFFAOYSA-N,-4.940589243713056,-4.84,12,-4.84,-4.84,-4.84,-4.84,True,5,5,False,-4.848185639439213,0.10367593917693367,-4.840664996160763,0.009425173267747807,0.8655204134933532,-4.84,0.6
HXDOZKJGKXYMEW-UHFFFAOYSA-N,-4.5514341754963334,-6.13,3,-6.13,-6.13,-6.13,-6.13,True,3,3,False,-6.115195924779821,0.2463310746063459,-6.129928648377395,0.028187813104466438,0.3655705747912873,-6.13,0.6
HXVNBWAKAOHACI-UHFFFAOYSA-N,-2.688936819670901,-2.74,9,-2.74,-2.74,-2.74,-2.74,False,3,3,False,-2.7430327785306017,0.1177428988675622,-2.7394723120322673,0.010680764685448652,1.0,-2.74,0.6
HYFLWBNQFMXCPA-UHFFFAOYSA-N,-0.6331792777329451,-0.8812838984250381,9,-0.8837893406394208,-0.8837893406394208,-1.04,-1.04,True,4,4,False,-1.0614474521483512,0.177456461236285,-1.039279062895976,0.016239919455379115,0.6989452561762058,-0.85,0.1
HYYBABOKPJLUIN-UHFFFAOYSA-N,-0.4749819970616921,-0.4749819970616921,1,-0.6764844480725597,-0.6764844480725597,-0.4749819970616921,-0.4749819970616921,False,1,1,False,-2.8284911739893053,2.338096976739336,-1.3355223495319766,1.1554885541848998,1.0,-6.78,0.1
IAVREABSGIHHMO-UHFFFAOYSA-N,-9.51556586267006,-9.51,11,-9.51,-9.51,-9.51,-9.51,False,4,4,False,-9.513045153868612,0.10676162973066051,-9.507667146686689,0.010037089881888893,1.0,-9.52,1.9
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,-8.70535097978485,-9.267491573388842,4,-9.96907293798925,-9.281181153142017,-10.1,-10.1,True,3,3,False,-10.060013820353621,0.24538302832033637,-10.09746656373691,0.028206321950006462,0.4635828885388017,-9.280000000000001,0.5699999999999994
IBSQPLPBRSHTTG-UHFFFAOYSA-N,0.6902785322253542,-0.5852327453560223,18,-0.5877381875704051,-0.5877381875704051,-1.15,-1.15,True,3,3,False,-0.6754111702740708,0.14241364066158388,-1.1419593381654591,0.016297722129691643,0.04099151153307515,-1.14,0.6
IBXNCJKFFQIKKY-UHFFFAOYSA-N,0.014715849646890199,0.01,15,0.009473569195596113,0.009473569195596113,0.01,0.01,False,4,4,False,-0.012497776278688363,0.09932323032297707,0.005115751517981393,0.009391593307526678,0.15993238622006414,0.01,0.6
IBYHHJPAARCAIE-UHFFFAOYSA-N,-1.9502447213045373,-1.95,7,-1.95,-1.95,-1.95,-1.95,False,3,3,False,-1.9613020120112392,0.12895560760385394,-1.9503271350335236,0.01263235357437963,1.0,-1.95,0.6
ICMAFTSLXCXHRK-UHFFFAOYSA-N,-2.5122276110483157,-2.52,10,-2.52,-2.52,-2.52,-2.52,False,4,4,False,-2.526849961820677,0.11764196381383646,-2.5203853946221857,0.010900775612821335,1.0,-2.49,0.6
IJDNQMDRQITEOD-UHFFFAOYSA-N,1.5878152178601899,2.08,29,2.08,2.08,2.08,2.08,True,5,5,False,2.058822427571044,0.08065885038175297,2.085892916352556,0.007126342087823062,0.32691929720110385,2.1,0.2
IKHGUXGNUITLKF-UHFFFAOYSA-N,-3.7153265605002255,-3.498804334088498,39,-3.5,-3.5,-3.5019120458891013,-3.5019120458891013,True,5,5,False,-4.309806587233232,0.08703454342249539,-3.5016527109809985,0.009392234970595022,0.0002836055575099524,-3.5,0.6
IMNFDUFMRHMDMM-UHFFFAOYSA-N,2.6333785566982058,2.62,23,2.62,2.62,2.62,2.62,False,4,4,False,2.5982895580932355,0.08847143339190643,2.6202559583449627,0.008308706246492173,0.7722640226901917,2.67,0.6
INQOMBQAUSQDDS-UHFFFAOYSA-N,-0.8945728193466262,-0.89,6,-0.89,-0.89,-0.89,-0.89,False,3,3,False,-0.9005119128961904,0.14165395216941448,-0.8914988526408729,0.01267252253295307,1.0,-0.89,0.6
IOQPZZOEVPZRBK-UHFFFAOYSA-N,-3.0222645167712154,-3.214664355700883,4,-3.3154155812063166,-3.3154155812063166,-3.65,-3.65,True,3,3,False,-3.607713052758637,0.24042820001778728,-3.6484438216001824,0.028171846265141874,0.2474568808755744,-3.65,0.6
IQUPABOKLQSFBK-UHFFFAOYSA-N,-4.649427122430094,-4.594362377148385,50,-4.3902335771478445,-4.61923609444035,-4.77565965583174,-4.77565965583174,True,3,3,False,-4.8513773597350385,0.1521084841356571,-4.588425241730188,0.02727894395706815,0.033198796584586555,-4.58,0.6
IROINLKCQGIITA-UHFFFAOYSA-N,-7.755712926360566,-8.567914344845493,3,-8.570419787059876,-8.570419787059876,-8.567914344845493,-8.567914344845493,True,2,2,False,-8.65593094395348,0.7409958743451516,-8.625266534269379,0.24067250100807505,0.8099588240873405,-6.68,0.42
ISPYQTSUDJAMAB-UHFFFAOYSA-N,-3.648139553640941,-4.55,7,-4.55,-4.55,-4.55,-4.55,True,3,3,False,-4.366597807728021,0.22497882235152633,-4.549511996004895,0.02798490802914302,0.051801947048100754,-4.55,0.6
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,-6.048561372026043,-6.4550225043731375,121,-6.6,-6.501487563268053,-6.6,-6.6,True,5,5,False,-6.488619956687637,0.0743103734490524,-6.603431124378899,0.007481483609208851,0.010023749334553744,-6.6,0.2
ISWXYJQANHQYSR-UHFFFAOYSA-N,-5.882606789704027,-5.882606789704027,1,-5.882606789704027,-5.9074805069959915,-5.882606789704027,-5.882606789704027,False,1,1,False,-6.3484046069484625,2.3144362994044885,-6.070349204203885,1.189673900717654,1.0,-5.99,0.1
ITQTTZVARXURQS-UHFFFAOYSA-N,-4.773922233077378,-4.77,13,-4.77,-4.77,-4.77,-4.77,False,4,4,False,-4.779259944730123,0.10013384585964742,-4.773333435867788,0.00901510290896848,1.0,-4.77,0.6
ITVQAKZNYJEWKS-UHFFFAOYSA-N,-2.4923057805735063,-2.4923057805735063,2,-2.494811222787889,-2.494811222787889,-2.4923057805735063,-2.4923057805735063,False,1,1,False,-2.8684813717963604,0.7667002409729788,-2.59085565686754,0.24302362645895378,1.0,-2.45,1.37
IVSZLXZYQVIEFR-UHFFFAOYSA-N,-0.6835076376744543,-0.7873038384687858,26,-0.8,-0.7885565595759773,-0.8382600382409178,-0.8382600382409178,True,5,5,False,-0.8451970612590303,0.0881043532411987,-0.832208704318967,0.008320275093112778,0.9881826522557378,-0.83,0.6
IWDCLRJOBJJRNH-UHFFFAOYSA-N,-5.641569464483128,-6.13,47,-6.1,-6.13,-6.13263862332696,-6.13263862332696,True,5,5,False,-6.0323415156705895,0.08297004442873461,-6.127893930230371,0.007694887700289773,0.042123266679460064,-6.13,0.6
IWEDIXLBFLAXBO-UHFFFAOYSA-N,-9.79882812058164,-9.79882812058164,2,-9.801333562796023,-9.801333562796023,-9.79882812058164,-9.79882812058164,False,1,1,False,-9.905042912170199,0.7667002409729788,-9.870310146045838,0.24944334585210662,1.0,-9.86,1.93
IXQGCWUGDFDQMF-UHFFFAOYSA-N,-3.563137247338724,-3.563137247338724,2,-3.665141193951349,-3.665141193951349,-3.563137247338724,-3.563137247338724,True,2,2,False,-5.100743526401792,0.9989588786409557,-5.058186442780976,0.3388431373778405,0.6856269830900175,-5.66,0.1
IYXGSMUGOJNHAZ-UHFFFAOYSA-N,-5.547482008142608,-5.547482008142608,1,-5.549987450356991,-5.549987450356991,-5.547482008142608,-5.547482008142608,False,1,1,False,-5.779970918158164,1.064785492392406,-5.632927258290731,0.3427998064611279,1.0,-6.0,0.6
JARKCYVAAOWBJS-UHFFFAOYSA-N,-2.705571997006171,-2.810645806259508,18,-2.8107074569789674,-2.8107074569789674,-2.81,-2.81,True,5,5,False,-2.84264787820019,0.11999199818646011,-2.8109264319611937,0.01151288786199665,1.0,-2.81,0.6
JBIJLHTVPXGSAM-UHFFFAOYSA-N,-7.47421162128871,-7.476164520178207,3,-7.47866996239259,-7.47866996239259,-7.47,-7.47,False,2,2,False,-7.489641013188215,0.241266949270334,-7.471164836548627,0.028101886617576316,1.0,-7.47,0.6
JFDZBHWFFUWGJE-UHFFFAOYSA-N,-4.012512169145624,-4.1,8,-4.1,-4.1,-4.1,-4.1,False,3,3,False,-4.136997116113101,0.13285667543905488,-4.114549464566368,0.013379631444577988,0.38136484440536544,-4.1,0.6
JGHZJRVDZXSNKQ-UHFFFAOYSA-N,-2.03758179813751,-2.0396721872769317,10,-2.04,-2.04,-2.04,-2.04,False,4,4,False,-2.047274928715255,0.1106103422230925,-2.036816414262789,0.010919218839735068,0.9336286459450759,-2.04,0.6
JHBKHLUZVFWLAG-UHFFFAOYSA-N,-1.7073269368048447,-1.8527078796791383,7,-1.8552133218935212,-1.8552133218935212,-1.34,-1.34,False,3,3,False,-1.5273512543827334,0.22497882235152633,-1.3535996146808338,0.028606512429109335,0.7440366129002496,-1.34,0.6
JHIVVAPYMSGYDF-UHFFFAOYSA-N,-4.005231788255827,-4.236615528672718,8,-4.2391209708871,-4.2391209708871,-4.91,-4.91,True,3,3,False,-4.80368566692979,0.2204549693752234,-4.898024675153913,0.028392128365084913,0.3743433245335589,-4.91,0.6
JLTDJTHDQAWBAV-UHFFFAOYSA-N,-3.4233051712312608,-3.58,5,-3.58,-3.58,-3.45,-3.45,True,3,3,False,-3.437764479486248,0.16083784096522147,-3.479767154574468,0.02663292953023406,0.014700263673356178,-3.45,0.6
JMMWKPVZQRWMSS-UHFFFAOYSA-N,-2.648409265549854,-2.65,13,-2.65,-2.65,-2.65,-2.65,False,5,5,False,-2.6569320956869262,0.10886631747264518,-2.647065657051716,0.009439526330092495,1.0,-2.64,0.6
JQVDAXLFBXTEQA-UHFFFAOYSA-N,-3.293936674787389,-3.3269598470363286,11,-3.3284799235181644,-3.33,-3.3269598470363286,-3.3269598470363286,False,5,5,False,-3.319477971312603,0.11754434042174931,-3.3207557973360933,0.011282455592233764,0.47521746601253234,-3.24,0.6
JRLPEMVDPFPYPJ-UHFFFAOYSA-N,-0.5570541756209957,-0.95,7,-0.95,-0.95,-0.96,-0.96,True,4,4,False,-0.9772254699597346,0.1822192304381771,-0.9567595162108723,0.01631908188883946,0.7868670201149023,-0.95,0.6
JRZJOMJEPLMPRA-UHFFFAOYSA-N,2.061660643528635,2.06,3,2.06,2.06,2.06,2.06,False,3,3,False,2.0097367591441304,0.2463310746063459,2.058815608396597,0.02818704574748007,1.0,2.06,0.6
JSZOAYXJRCEYSX-UHFFFAOYSA-N,-3.299695466017411,-3.34,19,-3.34,-3.34,-3.34,-3.34,False,4,4,False,-3.362114475048425,0.10298469096375873,-3.3405622236969834,0.01033295575052133,0.8856934656999282,-3.34,0.6
JTXMVXSTHSMVQF-UHFFFAOYSA-N,-7.454617241154864,-7.454617241154864,1,-7.4571226833692466,-7.4571226833692466,-7.454617241154864,-7.454617241154864,False,1,1,False,-7.551198305003412,1.064785492392406,-7.5275686378531805,0.34288851405241255,1.0,-6.34,0.6
JUJWROOIHBZHMG-UHFFFAOYSA-N,-4.365076358791214,-4.698852772466539,35,-4.698852772466539,-4.698852772466539,-4.7,-4.7,True,5,5,False,-4.689697461069733,0.07943114607389945,-4.7005394883376646,0.007263114027190692,0.03056819543384187,-4.69,0.6
JWAZRIHNYRIHIV-UHFFFAOYSA-N,-9.128844639480384,-8.117697336947248,4,-8.12020277916163,-8.12020277916163,-8.11,-8.11,True,3,3,False,-8.164130109562825,0.24042820001778728,-8.11179388673744,0.028106448575777147,0.31049465767988493,-8.11,0.6
JYYNAJVZFGKDEQ-UHFFFAOYSA-N,-4.920076113385291,-4.86,10,-4.86,-4.8618833652007645,-4.8618833652007645,-4.8618833652007645,True,5,5,False,-4.872950776318002,0.11481676407939938,-4.8650999927128735,0.011833451488309438,0.958219611041323,-4.86,0.6
KAESVJOAVNADME-UHFFFAOYSA-N,-4.533459661404759,-4.538676005779363,8,-4.639427231284797,-4.639427231284797,-4.780114722753346,-4.780114722753346,False,4,4,False,-4.7789699934106284,0.15730003490166491,-4.784467412229386,0.016450015470209828,0.9641653713267911,-4.78,0.6
KAKZBPTYRLMSJV-UHFFFAOYSA-N,0.8880470950892339,0.6333993687034314,20,0.6321466475962401,0.6321466475962401,0.61,0.61,True,4,4,False,0.6226593719682688,0.09737545962378846,0.6082617037771807,0.00896427035080298,0.4843825407939473,0.56,0.2
KBPLFHHGFOOTCA-UHFFFAOYSA-N,-2.1026517484462897,-4.09,18,-4.0941682600382405,-4.09,-4.092084130019121,-4.092084130019121,True,5,5,False,-4.063595460479365,0.1058259001263038,-4.093359422036137,0.010007550649127915,0.17881987734570012,-4.09,0.6
KCXMKQUNVWSEMD-UHFFFAOYSA-N,-2.428979376452463,-2.419758143063615,4,-2.444959247504286,-2.444959247504286,-2.419758143063615,-2.419758143063615,False,2,2,False,-2.8261158963230377,0.6154102635688459,-2.5434623021316725,0.1958601686944285,1.0,-1.93,0.2
KDIAMAVWIJYWHN-UHFFFAOYSA-N,2.622465562683441,2.1323348708421475,4,2.131082149734956,2.131082149734956,2.13,2.13,True,3,3,False,2.0814137076165267,0.24042820001778728,2.1291224048861084,0.028093255197282944,0.9876259936845359,2.13,0.6
KDKYADYSIPSCCQ-UHFFFAOYSA-N,-0.17431407483461345,-0.16,17,-0.16,-0.16,-0.16,-0.16,False,5,5,False,-0.18386986090777493,0.10257391487615872,-0.1672933037842816,0.009720117356691258,0.9862462093313783,-0.16,0.6
KFNNIILCVOLYIR-UHFFFAOYSA-N,-2.4655999744062362,-2.48,6,-2.48,-2.48,-2.48,-2.48,False,4,4,False,-2.491803198791127,0.15082336562768162,-2.4808778485272,0.014132744724965863,1.0,-2.48,0.6
KFUSEUYYWQURPO-OWOJBTEDSA-N,-0.4586283701344469,-0.5672251831064844,37,-0.5738863981528788,-0.5738863981528788,-0.78,-0.78,True,5,5,False,-0.9009195762965816,0.10370679419819448,-0.7681877586639048,0.012772311268734996,0.0053816517395637795,-0.78,0.6
KFUSEUYYWQURPO-UPHRSURJSA-N,-0.8000635473868777,-1.02681773641741,36,-1.029323178631793,-1.029323178631793,-1.171759082217973,-1.171759082217973,True,5,5,False,-1.1826562248518355,0.10722364078038481,-1.176299028063256,0.01166171414905832,0.21950018396877707,-1.17,0.6
KFZMGEQAYNKOFK-UHFFFAOYSA-N,-3.4237888787404445,-4.747670849231734,37,-4.7518152123837325,-4.75,-4.758107074569789,-4.758107074569789,True,5,5,False,-4.660647283498911,0.07994331610231249,-4.761208683322759,0.008113099563996612,0.005388383165729908,-4.74,0.6
KHUFHLFHOQVFGB-UHFFFAOYSA-N,-5.988913335955259,-5.988913335955259,2,-6.090917282567885,-6.090917282567885,-5.988913335955259,-5.988913335955259,True,2,2,False,-9.389167272604368,0.9989588786409557,-10.382575823537906,0.34453295559278607,0.11968802471324283,-9.44,0.74
KJCVRFUGPWSIIH-UHFFFAOYSA-N,-6.722951962973028,-7.676853726157544,4,-7.678106447264735,-7.678106447264735,-7.67,-7.67,True,3,3,False,-7.671661641238446,0.24042820001778728,-7.670527549072297,0.028095506651022478,0.5083241045379066,-7.67,0.6
KJDRSWPQXHESDQ-UHFFFAOYSA-N,0.23780003321308985,1.6368747332487252,8,1.6343692910343424,1.6343692910343424,-2.32,-2.32,True,2,2,False,-1.6197922178398794,0.21680268986447035,1.5764751350440942,0.1555420181155798,0.00032923938473704197,-2.32,0.6
KKKDZZRICRFGSD-UHFFFAOYSA-N,-5.07548082360183,-5.07548082360183,1,-5.2769832746126974,-5.2769832746126974,-5.07548082360183,-5.07548082360183,False,1,1,False,-5.848219747374628,2.338096976739336,-5.594481549327355,1.1503920974547979,1.0,-7.63,0.12
